customerID;Churn;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Charges.Monthly;Charges.Total;Cuentas_Diarias;;
3118-UHVVQ;No;Female;0.0;Yes;No;68.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);25,8;1911,5;0.86;;
3120-FAZKD;No;Male;0.0;Yes;Yes;54.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);24,05;1230,9;0.8016666666666666;;
3125-RAHBV;No;Male;0.0;No;No;22.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);20,3;467,15;0.6766666666666666;;
3126-WQMGH;No;Female;0.0;Yes;No;49.0;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);52,15;2583,75;17.383.333.333.333.300;;
3128-YOVTD;No;Female;0.0;Yes;Yes;51.0;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);79,15;4018,55;26.383.333.333.333.300;;
3129-AAQOU;No;Female;0.0;Yes;Yes;19.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;25,6;485,9;0.8533333333333334;;
3130-ICDUP;No;Female;0.0;No;Yes;2.0;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Credit card (automatic);80,55;188,1;2.685;;
3131-NWVFJ;No;Female;0.0;Yes;Yes;14.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;19,55;294,5;0.6516666666666667;;
3132-TVFDZ;Yes;Male;1.0;Yes;No;57.0;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;44,85;2572,95;1.495;;
3133-PZNSR;No;Male;0.0;Yes;Yes;72.0;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;Yes;Two year;Yes;Credit card (automatic);97,75;6991,6;32.583.333.333.333.300;;
3134-DSHVC;No;Female;0.0;No;No;63.0;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;No;Credit card (automatic);98;6218,45;32.666.666.666.666.600;;
3137-LUPIX;No;Female;0.0;No;No;4.0;Yes;Yes;DSL;No;No;No;Yes;Yes;No;Month-to-month;Yes;Mailed check;64,4;253;2.146.666.666.666.660;;
3137-NYQQI;No;Male;0.0;Yes;No;17.0;Yes;No;DSL;Yes;Yes;No;No;No;Yes;One year;No;Mailed check;64,8;1175,6;21.599.999.999.999.900;;
3138-BKYAV;Yes;Male;0.0;No;No;6.0;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;85,35;489,45;28.449.999.999.999.900;;
3143-ILDAL;Yes;Male;0.0;No;No;56.0;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;Electronic check;94,45;5124,6;31.483.333.333.333.300;;
3143-JQEGI;Yes;Female;0.0;Yes;Yes;13.0;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;88,35;1222,8;2.945;;
3144-AUDBS;Yes;Female;0.0;Yes;No;6.0;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;49,15;270,8;16.383.333.333.333.300;;
3144-KMTWZ;No;Male;0.0;Yes;No;71.0;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);93,25;6669,45;31.083.333.333.333.300;;
3146-JTQHR;No;Male;0.0;Yes;No;10.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);19,6;189,45;0.6533333333333334;;
3146-MSEGF;No;Female;1.0;Yes;Yes;72.0;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);88,05;6425,65;2.935;;
3148-AOIQT;No;Female;0.0;Yes;No;69.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);24,95;1718,35;0.8316666666666667;;
3148-BLQJT;Yes;Male;0.0;No;No;1.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,1;20,1;0.67;;
3154-CFSZG;No;Male;0.0;Yes;Yes;47.0;Yes;No;Fiber optic;Yes;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;90,05;4137,2;30.016.666.666.666.600;;
3154-HMWUU;No;Male;0.0;Yes;No;60.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);20,5;1198,8;0.6833333333333333;;
3156-QLHBO;No;Male;0.0;No;Yes;2.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,25;48,35;0.6416666666666667;;
3158-MOERK;Yes;Female;0.0;No;No;2.0;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;96;174,8;3.2;;
3160-TYXLT;No;Male;0.0;No;No;53.0;No;No phone service;DSL;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);46,3;2546,85;15.433.333.333.333.300;;
3161-GETRM;No;Male;0.0;Yes;Yes;34.0;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;Month-to-month;Yes;Credit card (automatic);90,05;3097;30.016.666.666.666.600;;
3161-ONRWK;No;Male;0.0;Yes;Yes;60.0;Yes;No;DSL;Yes;Yes;Yes;Yes;No;No;One year;Yes;Bank transfer (automatic);65,85;3928,3;2.195;;
3162-KKZXO;No;Female;1.0;No;No;55.0;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;100,15;5409,75;33.383.333.333.333.300;;
3162-ZJZFU;No;Male;0.0;Yes;Yes;53.0;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;92,55;4779,45;3.085;;
3164-AALRN;Yes;Male;0.0;No;No;5.0;Yes;No;DSL;No;No;Yes;No;Yes;Yes;One year;Yes;Mailed check;70;347,4;23.333.333.333.333.300;;
3164-YAXFY;No;Male;0.0;No;No;57.0;No;No phone service;DSL;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;53,75;3196;17.916.666.666.666.600;;
3165-HDOEW;Yes;Male;0.0;Yes;Yes;1.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,85;45,85;15.283.333.333.333.300;;
3166-PNEOF;No;Female;0.0;No;No;61.0;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);86,45;5175,3;2.881.666.666.666.660;;
3167-SNQPL;No;Male;1.0;Yes;Yes;38.0;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;No;Electronic check;101,15;3741,85;3.371.666.666.666.660;;
3170-GWYKC;No;Female;0.0;No;No;60.0;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);104,95;6236,75;34.983.333.333.333.300;;
3170-NMYVV;No;Female;0.0;Yes;Yes;50.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,15;930,9;0.6716666666666666;;
3173-NVMPX;No;Female;0.0;Yes;Yes;9.0;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;55,3;501,2;18.433.333.333.333.300;;
3173-WSSUE;No;Female;0.0;Yes;Yes;71.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,7;1415,85;0.6566666666666666;;
3174-AKMAS;No;Female;0.0;Yes;No;46.0;Yes;No;DSL;No;Yes;No;Yes;Yes;No;Two year;Yes;Credit card (automatic);64,2;3009,5;2.14;;
3174-RKMOW;No;Male;0.0;Yes;Yes;35.0;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;109,95;3782,4;3.665;;
3177-LASXD;Yes;Female;0.0;No;No;1.0;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;71,35;71,35;2.378.333.333.333.330;;
3178-CIFOT;No;Female;0.0;No;No;23.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);19,65;478,1;0.6549999999999999;;
3178-FESZO;Yes;Female;0.0;No;No;1.0;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);100,25;100,25;3.341.666.666.666.660;;
3179-GBRWV;No;Male;1.0;Yes;No;21.0;Yes;No;DSL;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);64,95;1339,8;2.165;;
3181-MIZBN;No;Male;0.0;Yes;Yes;16.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;19,75;313,4;0.6583333333333333;;
3181-VTHOE;No;Male;0.0;Yes;No;70.0;No;No phone service;DSL;No;Yes;Yes;Yes;No;Yes;One year;Yes;Bank transfer (automatic);51,05;3635,15;17.016.666.666.666.600;;
3186-AJIEK;No;Male;0.0;No;No;66.0;Yes;No;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);105,65;6844,5;3.521.666.666.666.660;;
3186-BAXNB;Yes;Female;0.0;No;No;1.0;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;No;Month-to-month;No;Electronic check;91,7;91,7;30.566.666.666.666.600;;
3190-FZATL;No;Male;0.0;No;Yes;14.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,95;268,4;0.6649999999999999;;
3190-ITQXP;No;Female;0.0;Yes;Yes;46.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,25;890,35;0.675;;
3190-XFANI;Yes;Male;0.0;No;Yes;49.0;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);100,6;5069,65;3.353.333.333.333.330;;
3191-CSNMG;No;Female;0.0;Yes;Yes;3.0;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;80,7;239,45;2.69;;
3192-LNKRK;No;Male;0.0;Yes;Yes;34.0;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Mailed check;84,05;2909,95;28.016.666.666.666.600;;
3192-NQECA;Yes;Male;0.0;Yes;No;68.0;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);110;7611,85;36.666.666.666.666.600;;
3194-ORPIK;Yes;Female;0.0;Yes;Yes;50.0;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);84,4;4116,15;28.133.333.333.333.300;;
3195-TQDZX;No;Male;0.0;No;No;3.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;20,25;61,45;0.675;;
3196-NVXLZ;No;Female;0.0;No;No;25.0;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check;84,6;2088,05;2.82;;
3197-ARFOY;No;Female;1.0;No;No;19.0;Yes;No;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Month-to-month;Yes;Mailed check;105;2007,25;3.5;;
3197-NNYNB;No;Male;0.0;No;No;65.0;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;No;Credit card (automatic);105,1;6631,85;3.503.333.333.333.330;;
3198-VELRD;Yes;Female;0.0;Yes;Yes;3.0;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);84,75;264,85;2.825;;
3199-NPKCN;No;Female;0.0;Yes;No;67.0;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;111,25;7511,65;37.083.333.333.333.300;;
3199-XGZCY;No;Female;0.0;No;No;8.0;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;75,25;576,7;25.083.333.333.333.300;;
3200-MNQTF;No;Male;0.0;Yes;No;67.0;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;No;Two year;No;Credit card (automatic);70,9;4677,1;23.633.333.333.333.300;;
3205-MXZRA;No;Male;0.0;No;No;26.0;Yes;No;DSL;No;No;No;Yes;Yes;No;One year;No;Credit card (automatic);59,45;1507;19.816.666.666.666.600;;
3207-OYBWH;Yes;Male;1.0;Yes;No;57.0;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);95,25;5427,05;3.175;;
3208-YPIOE;Yes;Male;0.0;No;No;39.0;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;75,25;3017,65;25.083.333.333.333.300;;
3209-ZPKFI;No;Male;0.0;Yes;Yes;47.0;Yes;Yes;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;54,25;2538,2;18.083.333.333.333.300;;
3211-AAPKX;No;Male;0.0;No;No;20.0;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Mailed check;98,55;2031,95;32.849.999.999.999.900;;
3211-ILJTT;Yes;Male;0.0;Yes;No;17.0;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);70,4;1214,05;23.466.666.666.666.600;;
3212-KXOCR;No;Male;0.0;No;No;52.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);21;1107,2;0.7;;
3214-IYUUQ;No;Female;0.0;Yes;No;61.0;Yes;No;Fiber optic;Yes;Yes;No;Yes;No;Yes;One year;No;Bank transfer (automatic);93,7;5860,7;31.233.333.333.333.300;;
3217-FZDMN;Yes;Female;1.0;No;No;8.0;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);94,45;742,95;31.483.333.333.333.300;;
3219-JQRSL;No;Female;1.0;Yes;No;72.0;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);89,1;6352,4;29.699.999.999.999.900;;
3221-CJMSG;No;Male;0.0;No;No;24.0;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);51,1;1269,6;17.033.333.333.333.300;;
3223-DWFIO;No;Male;1.0;No;No;4.0;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;69,35;261,65;23.116.666.666.666.600;;
3223-WZWJM;Yes;Male;0.0;No;No;26.0;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;83,95;2254,2;27.983.333.333.333.300;;
3224-DFQNQ;No;Female;0.0;Yes;No;66.0;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;No;No;One year;No;Electronic check;89;5898,6;2.966.666.666.666.660;;
3227-WLKLI;No;Female;0.0;Yes;Yes;65.0;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);91,55;5963,95;30.516.666.666.666.600;;
3229-USWAR;No;Female;0.0;No;No;34.0;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);79,95;2727,3;2.665;;
3230-IUALN;No;Female;0.0;Yes;Yes;45.0;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Mailed check;81;3533,6;2.7;;
3230-JCNZS;No;Female;0.0;Yes;Yes;71.0;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;No;Two year;Yes;Credit card (automatic);99;7061,65;3.3;;
3230-WYKIR;Yes;Male;0.0;No;No;18.0;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);82;1425,45;27.333.333.333.333.300;;
3234-VKACU;No;Male;0.0;No;No;2.0;Yes;No;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;No;Electronic check;70,3;132,4;23.433.333.333.333.300;;
3235-ETOOB;Yes;Male;0.0;Yes;No;8.0;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,5;609,9;24.833.333.333.333.300;;
3237-AJGEH;Yes;Female;0.0;Yes;Yes;3.0;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;31;95,05;10.333.333.333.333.300;;
3239-TPHPZ;No;Female;0.0;Yes;No;12.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Electronic check;20,05;264,55;0.6683333333333333;;
3243-ZHOHY;No;Female;0.0;No;No;16.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;20,1;296,15;0.67;;
3244-CQPHU;No;Female;1.0;No;No;72.0;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);110,1;7746,7;3.67;;
3244-DCJWY;Yes;Female;0.0;No;No;1.0;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;70,25;70,25;2.341.666.666.666.660;;
3247-MHJKM;No;Male;0.0;No;No;1.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;20,2;20,2;0.6733333333333333;;
3247-ZVOUO;Yes;Male;1.0;Yes;No;10.0;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;85,55;851,75;28.516.666.666.666.600;;
3249-VHRIP;No;Female;0.0;No;No;62.0;No;No phone service;DSL;No;Yes;Yes;No;No;Yes;Two year;Yes;Credit card (automatic);43,6;2748,7;14.533.333.333.333.300;;
3249-ZPQRG;Yes;Male;0.0;No;No;4.0;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;78,45;330,05;2.615;;
3251-YMVWZ;No;Male;0.0;No;No;53.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);24,05;1301,9;0.8016666666666666;;
3253-HKOKL;No;Female;0.0;Yes;Yes;52.0;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;No;Electronic check;100,3;5244,45;33.433.333.333.333.300;;
3254-YRILK;Yes;Male;1.0;No;No;19.0;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;88,2;1775,8;2.94;;
3255-GRXMG;No;Male;0.0;No;Yes;18.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);45,65;747,2;15.216.666.666.666.600;;
3256-EZDBI;No;Male;1.0;Yes;No;51.0;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Credit card (automatic);29,45;1459,35;0.9816666666666667;;
3258-SANFR;No;Male;1.0;No;No;6.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Credit card (automatic);44,7;276,5;1.49;;
3258-SYSWS;No;Male;1.0;No;No;72.0;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);113,8;7845,8;37.933.333.333.333.300;;
3258-ZKPAI;No;Male;0.0;Yes;Yes;72.0;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);116,6;8337,45;38.866.666.666.666.600;;
3259-FDWOY;Yes;Male;0.0;Yes;Yes;71.0;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);106;7723,7;3.533.333.333.333.330;;
3259-KNMRR;No;Male;1.0;No;No;57.0;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);79,75;4438,2;2.658.333.333.333.330;;
3259-QMXUN;No;Male;0.0;Yes;No;58.0;Yes;Yes;DSL;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Electronic check;86,1;4890,5;28.699.999.999.999.900;;
3261-CQXOL;No;Female;0.0;Yes;Yes;71.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);25,45;1813,35;0.8483333333333333;;
3262-EIDHV;No;Female;0.0;Yes;Yes;72.0;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);84,7;5893,9;28.233.333.333.333.300;;
3266-FTKHB;No;Male;0.0;No;No;17.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,15;343,45;0.6383333333333333;;
3269-ATYWD;Yes;Male;1.0;No;No;39.0;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);95,65;3759,05;31.883.333.333.333.300;;
3272-VUHPV;No;Female;0.0;Yes;Yes;8.0;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);56,3;401,5;18.766.666.666.666.600;;
3274-NSDWE;No;Female;0.0;No;No;68.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,6;1441,65;0.6533333333333334;;
3275-RHRNE;No;Male;0.0;Yes;Yes;28.0;No;No phone service;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);60;1682,05;2.0;;
3276-HDUEG;Yes;Female;0.0;No;No;1.0;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;75,05;75,05;25.016.666.666.666.600;;
3278-FSIXX;No;Female;0.0;No;No;2.0;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;45,25;74,2;15.083.333.333.333.300;;
3279-DYZQM;No;Male;0.0;Yes;Yes;71.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;19,45;1378,45;0.6483333333333333;;
3280-MRDOF;No;Male;1.0;No;No;30.0;Yes;Yes;DSL;No;No;Yes;Yes;Yes;No;Two year;Yes;Credit card (automatic);69,1;2093,9;23.033.333.333.333.300;;
3280-NMUVX;No;Male;0.0;Yes;Yes;34.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19,6;678,8;0.6533333333333334;;
3282-ZISZV;No;Male;0.0;No;Yes;32.0;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);83,7;2633,3;2.79;;
3283-WCWXT;No;Male;0.0;Yes;Yes;6.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;25,4;153,3;0.8466666666666666;;
3284-SVCRO;No;Female;0.0;Yes;No;45.0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;25,5;1121,05;0.85;;
3285-UCQVC;Yes;Female;0.0;No;No;37.0;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;No;Credit card (automatic);28,6;973,55;0.9533333333333334;;
3292-PBZEJ;No;Male;1.0;No;No;11.0;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;111,4;1183,05;37.133.333.333.333.300;;
3295-YVUSR;No;Male;1.0;No;No;2.0;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;72,6;154,3;2.42;;
3296-SILRA;Yes;Female;1.0;Yes;No;1.0;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;76,4;76,4;2.546.666.666.666.660;;
3298-QEICA;No;Female;0.0;Yes;Yes;23.0;No;No phone service;DSL;Yes;No;No;Yes;No;No;Two year;No;Mailed check;34,6;813,45;11.533.333.333.333.300;;
3301-LSLWQ;No;Female;0.0;No;No;29.0;Yes;Yes;DSL;Yes;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;66,1;1912,15;2.203.333.333.333.330;;
3301-VKTGC;No;Male;0.0;Yes;Yes;68.0;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;No;One year;Yes;Bank transfer (automatic);85,5;5696,6;2.85;;
3307-TLCUD;No;Male;0.0;Yes;No;17.0;No;No phone service;DSL;Yes;No;Yes;No;No;No;Month-to-month;No;Mailed check;34,4;592,75;11.466.666.666.666.600;;
3308-DGHKL;No;Male;0.0;No;No;69.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);19,3;1447,9;0.6433333333333333;;
3308-JSGML;No;Male;1.0;Yes;No;59.0;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);64,05;3886,85;2.135;;
3308-MHOOC;No;Male;0.0;No;Yes;1.0;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,2;19,2;0.64;;
3312-UUMZW;No;Male;0.0;Yes;No;32.0;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);98,85;3145,9;3.295;;
3312-ZWLGF;No;Male;1.0;Yes;No;29.0;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;79,3;2414,55;2.643.333.333.333.330;;
3313-QKNKB;Yes;Male;0.0;Yes;No;59.0;Yes;Yes;Fiber optic;No;No;No;No;No;Yes;One year;No;Electronic check;85,55;5084,65;28.516.666.666.666.600;;
3315-IKYZQ;No;Male;0.0;Yes;Yes;28.0;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;No;One year;No;Mailed check;50,8;1386,8;16.933.333.333.333.300;;
3315-TOTBP;Yes;Male;0.0;No;No;15.0;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;76;1130,85;2.533.333.333.333.330;;
